case_id,customer_message,gold_intent,rank,similarity,historical_customer_message,historical_amazon_reply
AMZ-086,@AmazonHelp Two days have passed and we are nearing at the half century mark (50 days) FK Amazon’s incompetence. 50 days and NO REFUND..... GUTTER SERVICE @115851,refund_return,3,0.3254,@AmazonHelp How many days will it take?,@220274 We've sent a correspondence to your registered email ID here: https://t.co/fYrzNInVt2. Kindly check. ^PS
AMZ-087,@AmazonHelp Your call centre staff were really unhelpful. One even hung up on me. I just have to wait for my item but I’m not happy at all.,product_issue,1,0.3295,"@AmazonHelp So, we just wait?","@257159 Unfortunately, there isn't much else to do, but wait. If any issues arise, you will receive an e-mail with more details. 

-Lolieta H."
AMZ-087,@AmazonHelp Your call centre staff were really unhelpful. One even hung up on me. I just have to wait for my item but I’m not happy at all.,product_issue,2,0.298,@AmazonHelp I have every day this week! As well as twice today!! Your call centre staff have been nothing but rude,"@409798 When you called us, what insight did we provide? How long did we inform you to wait before more options will be avail? ^CO"
AMZ-087,@AmazonHelp Your call centre staff were really unhelpful. One even hung up on me. I just have to wait for my item but I’m not happy at all.,product_issue,3,0.2351,"@AmazonHelp Sent it, now do I just wait?",@251780 You should expect a reply by e-mail within 1-2 business days. Please keep us posted. ^LR
AMZ-088,@AmazonHelp But u have sent me half the order!!! So if that was the case i wouldn't of revieved anything,order_issue,1,0.5102,@AmazonHelp So now I half half the order being sent back and the other half stuck in my home. I am not happy at all.,@526666 I can understand your frustration Dion. So how ago was the message sent to the seller and did the seller ever respond? May I ask what's the reason for the return? ^SY
AMZ-088,@AmazonHelp But u have sent me half the order!!! So if that was the case i wouldn't of revieved anything,order_issue,2,0.3412,@AmazonHelp Sent AGAIN !,@665414 Thank you. We'll work on it and get back to you with an update soon. ^NR
AMZ-088,@AmazonHelp But u have sent me half the order!!! So if that was the case i wouldn't of revieved anything,order_issue,3,0.3412,@AmazonHelp already sent,@184646 We've received your details and shall reach out to you with an update soon. ^GS
AMZ-089,"@AmazonHelp so basically you are stealing money from small customers. @115851 count your money, its growing. THIEVES.",other,1,0.3141,"@AmazonHelp Thank you for stealing my money, I am now £200 out of pocket because your courier has stolen my parcel, and you are not doing anything about than wasting my time!!! #conartists @115851",@141801 Did you get a chance to fill out your details in the link previously provided so that we can investigate this for you? ^PJ
AMZ-089,"@AmazonHelp so basically you are stealing money from small customers. @115851 count your money, its growing. THIEVES.",other,2,0.2928,@AmazonHelp No delivery today also. And this same shit will keep on repeating everyday.Making ur customers fool @115850. Stealing money from us.,"@183917 We're working on this, I'm positive the order would be delivered soon. Appreciate your patience. ^EM"
AMZ-089,"@AmazonHelp so basically you are stealing money from small customers. @115851 count your money, its growing. THIEVES.",other,3,0.2514,@AmazonHelp @115821 @115830 @115850 has set new records at stealing from customers.it seems @115851  had thought of this while running this biz,"@200693 You will receive an email, you may check it here: https://t.co/nlzRsupHSm ^RW"
AMZ-090,@AmazonHelp It’s not my recent order. It’s a pending order from Nov 5th on a promotional coupon. I’ve mentioned the days in my tweet. Appreciate if you can read it. TIA,order_issue,1,0.3013,@AmazonHelp my most recent order hasn't shipped yet but you know I'm prayin' that it comes via FedEx or UPS,@265305 Have we resolved the missing package issue? If not contact us here  https://t.co/hApLpMlfHN ^DJ
AMZ-090,@AmazonHelp It’s not my recent order. It’s a pending order from Nov 5th on a promotional coupon. I’ve mentioned the days in my tweet. Appreciate if you can read it. TIA,order_issue,2,0.2913,@AmazonHelp But what about the recent quiz...?,"@233275 Any contest results announced, will be updated accordingly on the same page. You may access this page from the link provided. Do keep us posted for any further assistance. ^SV"
AMZ-090,@AmazonHelp It’s not my recent order. It’s a pending order from Nov 5th on a promotional coupon. I’ve mentioned the days in my tweet. Appreciate if you can read it. TIA,order_issue,3,0.2568,@AmazonHelp Part of the Order is still pending as mentioned in mail too. I have reverted the same via email in the morning but still it's pending,@215805 Sorry for the trouble. As you've confirmed replying to our email please allow us some time and we'll have it checked. ^KA
AMZ-091,"@AmazonHelp All my past orders were being delivered at same address, still couldn't understand the problem.",delivery_issue,1,0.3644,@AmazonHelp saying lack of address info but orders were delivered on the address in the past and one more to be delivered by tomorrow.,@414842 Once an order is canceled we would not be able to reinstate it. Request you to place a fresh order.  ^SB
AMZ-091,"@AmazonHelp All my past orders were being delivered at same address, still couldn't understand the problem.",delivery_issue,2,0.315,@AmazonHelp No help couldn’t understand what they were on about,@575049 I'm sorry for the trouble. What did they say to you or advise that you do? ^SE
AMZ-091,"@AmazonHelp All my past orders were being delivered at same address, still couldn't understand the problem.",delivery_issue,3,0.2996,@AmazonHelp You delivered to this address before. Why is it a problem now?,"@216557 Sorry for the inconvenience, we do not have access to your account, please contact our Customer Service for more information. ^AZ"
AMZ-092,@AmazonHelp Amazon deliveries via couriers are always successful. I just don't know why you give @126705 a contract. Their service isn't up-to-date enough for Amazon generation. My 'next day' prime will now be redelivered on 28th! (first slot available).,prime_membership,1,0.2306,@AmazonHelp Two-day Prime.,@548982 Thanks for sharing the shipping speed! Was an updated delivery date provided? ^RR
AMZ-092,@AmazonHelp Amazon deliveries via couriers are always successful. I just don't know why you give @126705 a contract. Their service isn't up-to-date enough for Amazon generation. My 'next day' prime will now be redelivered on 28th! (first slot available).,prime_membership,2,0.2182,"@AmazonHelp Sadly it seems to be Amazon deliveries, either they are due next day and don't arrive, or despite being Prime there's no next day available.",@515818 Oh no! We'd like to work with you on this issue. Please use this link for further assistance: https://t.co/JzP7hlA23B ^TH
AMZ-092,@AmazonHelp Amazon deliveries via couriers are always successful. I just don't know why you give @126705 a contract. Their service isn't up-to-date enough for Amazon generation. My 'next day' prime will now be redelivered on 28th! (first slot available).,prime_membership,3,0.2129,@AmazonHelp It was from Amazon.,@249652 We are always looking for ways to improve. Please help us by providing your packaging feedback here: https://t.co/u9f8XfMlmd  ^EA
AMZ-093,@AmazonHelp Nothing stating comes with EU plug. How do I get an invoice for the camera?,payment_billing,1,0.3357,@AmazonHelp There should not be any CAMERA . I can see that this is a camera phone.,@198257 Here's another option: https://t.co/068AMHYf6d. ^ST
AMZ-093,@AmazonHelp Nothing stating comes with EU plug. How do I get an invoice for the camera?,payment_billing,2,0.2823,@AmazonHelp Stating i need to return an item or I will face being charged for it. For a game. Only have 1 copy and I paid for it. Can show more in DM.,@259607 Please reach out to us via phone or chat here: https://t.co/hApLpMlfHN so we can look into this. We want to help! ^ZW
AMZ-093,@AmazonHelp Nothing stating comes with EU plug. How do I get an invoice for the camera?,payment_billing,3,0.2332,@AmazonHelp Not if the items comes fromage different providers: I click on invoice and it sends an invoice request only to the first seller!,@566193 You will need to request an invoice from each individual Marketplace Seller / order ^TD
AMZ-094,@AmazonHelp Make sure it gets delivered today. It has been in my city since yesterday early morning. I’m sure it can be done unless you would rather chose to make a fool out of your customers,delivery_issue,1,0.5317,@AmazonHelp Please make sure this gets escalated and I receive a call.,"@326613 Sure, as you've shared your details we'll get back to you. ^HN"
AMZ-094,@AmazonHelp Make sure it gets delivered today. It has been in my city since yesterday early morning. I’m sure it can be done unless you would rather chose to make a fool out of your customers,delivery_issue,2,0.445,@AmazonHelp What’s the point of me paying for Amazon Prime? Please make sure it gets delivered today.,"@368946 sorry to hear that, its not what we want you to experience, were you given a reason for the delay? ^AS"
AMZ-094,@AmazonHelp Make sure it gets delivered today. It has been in my city since yesterday early morning. I’m sure it can be done unless you would rather chose to make a fool out of your customers,delivery_issue,3,0.3968,@AmazonHelp  your response and reason is to make fool of the customers.,@321914 Sorry about the unpleasant experience. Did you share your details in the link provided earlier? ^NR
AMZ-095,@AmazonHelp To wait 24 hours to see if the carrier would confirm where the parcel was. Had an email this morning which is insulting: [URL],delivery_issue,1,0.4163,@AmazonHelp Do i need to wait 24 hours?,@171151 You should have received an email from our social media team. Please check and reply. ^MN
AMZ-095,@AmazonHelp To wait 24 hours to see if the carrier would confirm where the parcel was. Had an email this morning which is insulting: [URL],delivery_issue,2,0.3617,"@AmazonHelp THANK YOU FOR CLARIFYING THIS, only had to wait 24 hours.",@170178 Sorry for the delay. We shall take it as a feedback to the concerned team. ^HR
AMZ-095,@AmazonHelp To wait 24 hours to see if the carrier would confirm where the parcel was. Had an email this morning which is insulting: [URL],delivery_issue,3,0.3591,@AmazonHelp Done. Will wait for your call,"@359320 I get your concern, Hiren. We've received your details and we'll reach out to you with an update at earliest. ^SV"
AMZ-096,@AmazonHelp No updates even after 2 weeks....poor n shame on Amazon...#JeffBezos [URL],other,1,0.4235,@AmazonHelp Any updates?,@172659 Apologies for the delay. Please connect with our support team here: https://t.co/00q4Sqj9zL for assistance. ^KA
AMZ-096,@AmazonHelp No updates even after 2 weeks....poor n shame on Amazon...#JeffBezos [URL],other,2,0.4235,@AmazonHelp Any updates ?,"@158389 As you've shared your details, please be assured we'll work on it and get back to you at the earliest. ^HN"
AMZ-096,@AmazonHelp No updates even after 2 weeks....poor n shame on Amazon...#JeffBezos [URL],other,3,0.4235,@AmazonHelp No updates?,@203470 You'd have received a correspondence from our team. Kindly check it here: https://t.co/8DAc10S7ww ^EM
